id;coments
997;Tente ir no começo ou no fim do dia para nao cruzar com outros turistas.Água limpida, azul e morna. Vários peixinhos em volta.Não tem infra-estrutura.
998;Vc já nadou numa garrafa de água mineral ? Não! Então lá vc tem a sensação de nadar numa piscina de água mineral..
999;Adorei a experiência nos fervedouros. É muito boa a sensação de estar flutuando. A água é limpa e quentinha.
1000;umamaravilhosa essa sensação de estar com a natureza  sentir a agua borbulhar a seus pés  é fantastico
1001;Não adianta ver ou tirar fotos! não dá para se ter ideia do local!  é dificil....de se chegar........sofrido!  Estrada que é quase trilha ! mas vale todo sofrimento!
1002;É muito interessante entrar num fervedouro! Nunca sentimos o fundo! É como flutuar, andar num colchão de água, ou sonhar que se está voando. Não tem como ficar lá sem dar muita risada!
1003;Fervedouro e uma nascente de águas cristalinas, brota com uma força q as pessoas ficam flutuando não afunda, e uma delícia. Recomendo levar roupa de banho, protetor solar, chapéu e lanche.
1004;Experiência única! Não dá pra ir no Jalapão e não visitar alguns fervedouros... Máscaras de mergulho são uma ótima ideia, já que a água é cristalina.
1005;Esse sim é um dos mais interessante que vi em toda vida, uma nascente de água extremamente cristalina, nasce com uma pressão enorme dentre uma areia  que nus proporciona a sensação de flutuar.não afunda mesmo.
1006;Lugar lindo, magico, água deliciosa, gostosa. Não dá vontade de sair da água. Não deixei de visitar.
1007;Uma nascente não muito grande onde a gente entra e fica brincando de tentar afundar. Não tão legal quanto as de Bonito, mas interessante ainda assim.
1008;Lindo, um verdadeiro mistério só mesmo no jalapão, essa grande criação divina vale a pena conhecer nosso jalapão. 
1009;É o fervedouro que a maioria das empresas de receptivo leva, porém não é o fervedouro mais bonito da região. Fui em um fervedouro bem mais bonito, em que a agua era verde cristalina e bem mais bonita e menos gelada. Não gostei muito deste fervedouro
1010;Nunca vi nada mais lindo em toda a minha vida!! Aliás todas as atrações no Jalapão são imperdíveis!! Mais esse dos Buritis...sem palavras....de tirar o fôlego...uma piscina no meio do nada, água límpida, areia brilhante....
1011;Visitei um ferve douro.  A sensação é  única e diferente. Não  dá  para comparar com qualquer outra coisa. Água transparente. É  mesmo uma delícia.
1012;Sensação única de entrar num lugar, não sentir o chão e não afundar... O fenomeno é inesquecível e só estando lá dentro para sentir.
1013;nunca tinha visto um fervedouro...muito interessante. Acesso é péssimo! Faltam placas e pessoas mais interessadas em explicar tal fenômeno.
1014;Tem vários fervedouros,acho que 10, fui em três. É muito legal, uma sensação única a de não afundar e a água não é tão fria! Muito legal.
1015;O lugar é diferente de qualquer coisa que já vi! Água transparente e o fundo de areia, tornam o local azul! Interessante entrar e experimentar o fundo da nascente!
1016;Fervedouro Firmeza, esse, certamente, é o melhor fervedouro da região. Tem uma pressão forte e você vai sair todo grudado de areia. Por ser o melhor, é o mais disputado, dessa forma, há limite de tempo para visitação dos grupos. Há, ainda, limite de pessoas por vez dentro da água (máximo 6 ou 7). Normalmente, grupos ficam 20 minutos na água. Depois que você sair do fervedouro pode se lavar no rio próximo (gelado!). Lembre-se que você está no Jalapão, logo não tem nenhuma infraestrutura de banheiros e etc,
1017;"Há muitos fervedouros na região. Creio que este perfil seja para o mais conhecido que é do Ceiça (assim minha avaliação é baseada nesta experiência). Vá trocada para banho pois no local há apenas um cercado para se trocar. Não há banheiro. É o fervedouro mais conhecido e disputado, cheio portanto. Ele fica abrigado do Sol o dia todo, por ser rodeado de bananeiras. É o mais forte, em termos de \fervura\"". Depois, para tirar toda a areia do corpo e da roupa de banho, entre no rio ao lado e tome um banho. Cada fervedouro é único e vale a pena conhecer todos os possíveis e abertos a visitação, respeitando as capacidades de carga."""
1018;"Uma atração imperdível no Jalapão! Além da cor e temperatura da água, é uma emoção diferente ficar naquela \areia movediça\"" e não afundar. Nos divertimos muito! E a preocupação com a preservação do local é notória."""
1019;Existem vários Fervedouros no Jalapão, a maioria são pequenos e tem que pagar para entrar mais o melhor é o que fica em São Félix
1020;Local muito legal e divertido. Água que brota da terra e faz com que o banhista não afunde. Água transparente... Depois haja disposição para tirar a areia acumulada das roupas... :)
1021;Lugar único! não só pela beleza, mas pela emoção de sentir a nascente sob os pés. Não tocar o fundo e não afundar. Fundamental os cuidados que estão sendo tomados para a conservação do lugar. Vale a pena conferir!!!
1022;Não imaginava que existissse algo assim,  no começo assusta, a reação das pessoas são as mais diversas, vale muito a pena.
1023;"Atração diferente de todas que experimentei. Sensação de flutuar na água morna e \andar \"" na água é indescritível. Recomendo."""
1024;A sensação do fervedouro me fez achar que estava flutuando nas nuvens. Uma coisa inexplicável! Além da água ser cristalina e o banho super refrescante.
1025;Lindo, diferente e inusitado! Há vários fervedouros no Jalapão. Alguns abertos - com mais sol - e outros mais fechados- com arvores. Vale a pena conhecer e, logico, entrar!!
1026;Um fervedouro é algo muito diferente de tudo que já vi. Só entrando para entender.** Leve camera para fotos embaixo d'agua, vale muito a pena
1027;Por mais que você passe por dificuldades para chegar nos atrativos do Jalapão, com certeza você esquecerá quando cair nas águas do fervedouro, uma sensação única que jamais você esquecerá. Paga-se 10,00 reais maioria dos fervedouros ( talvez todos tem esse valor).
1028;"O fervedouro do ceiça (no inicio da estrada que leva à comunidade do Mumbuca) é o mais belo da região e, segundo os locais, o único que não teve alteração nenhuma feita pelo homem.As aguas que afloram da areia branca e fininha mantém o turista flutuando mesmo que tente submergir.Estaciona-se na estrada e até chegar ao fervedouro, percorre-se uma agradavel trilha de não mais do que 300m.O único \porém\"" dessa atração é a limitação de tempo e pessoas (apesar de ser absolutamente compreensível pela preservação do local) em alta temporada só é permitida a permanencia por 20 minutos por conta da quantidade de turistas que visitam o local. Fui na baixa temporada, então consegui aproveitar muito por lá! incrivelmente relaxante!"""
1029;Nunca tinha entrado num fervedouro e achei MUITO divertida a sensação da areia que sobe massageando o corpo!Tem tempo limitado para permanecer na área.Muito bonito!
1030;Uma pequena trilha leva até o fervedouro, onde água brota cristalina e com temperatura agradável. Rodeado de bananeiras, você entra e fica com areia até os joelhos e não afunda, uma experiência curiosa, mesmo sabendo que é devido a pressão da água que brota ali. Só pode entrar de 6 em 6 pessoas no local, para própria preservação do local. Um senhor, que é o proprietário cobra R$ 10 por pessoa e controla a entrada das pessoas.
1031;Vale a pena, realmente os fervedouros são atração do jalapão, atendimento em um deles que fui muito amistoso
1032;Foi uma das coisas melhores do Jalapao. Um fenomeno que nao pode explicar e tem que conhecer de primeira mao. E foi ainda melhor que em varios estavamos sozinhos.
1033;Não deixe de conhecer e entrar nestes oásis do Jalapão, a sensação é incrível, as águas são límpidas e a experiência é inesquecível.
1034;Amei a experiência nesse fervedouro e muito bonito. Louvável a experiência de se limitar o número de habitantes, para evitar que a atração seja degradada.
1035;É uma atração diferente que vale a pena conhecer. Mas tome cuidado, pois essa história de que como vc não afunda não tem como se afogar é perigosa. Minha mãe quase se afogou. Graças à Deus nada de mal aconteceu, pois se precisasse se algum socorro não ia ter o que fazer, pois é um lugar muito distante de tudo. Passado o susto, até que deu pra aproveitar.
1036;Este é sem dúvida o mais fraco de todos os fervedouros que eu visitei, em minha modesta opinião. Para começar, não fica ninguém no local. Quando eu e meu marido chegamos ao portão de entrada, apareceu um motoqueiro do nada, dizendo que a entrada custava R$ 10,00 (preço de novembro/2014). Ficamos receosos em pagar, porque o motoqueiro não entrou conosco. Ele recebeu o dinheiro do lado de fora. Perguntei a ele se haveria outra pessoa lá dentro que nos cobraria novamente e ele garantiu que não, pois ele era o proprietário. Ele recebeu, nos instruiu como chegar ao fervedouro e foi embora. O nosso carro, que era alugado, ficou na rua, pois não tem estacionamento, e você entra à pé para acessar o fervedouro. E é uma longa caminhada no meio do mato. Lá dentro não havia ninguém mesmo. O fervedouro tem pouca pressão e é o mais raso de todos que frequentei. Há fervedouros melhores para visitar.
1037;Fervedouro?! Não digo o que é! Vai lá e descubra!!! Delicie-se!!! São vários os fervedouros na região, mas cada um com seu toque especial!
1038;"Experimentei uma sensação diferente de sentir uma coisa e ver outra! É chocante a sensação de seu corpo ficar\levitando\"" dentro da água mesmo vc se esforçando para tentar afundar! Lugar único!"""
1039;uma experiência muito . agradável e surpreendente em adentrarmos um fervedouro. As areias movediças e o a agua que sai por debaixo delas e não deram que nos afundemos e' algo que por vezes recusamos a aceitar e ficamos que nem criança insistindo em tentar afundar. Tenho 62 anos e estava com minhas duas filhas e tive uma experiência que por pouco não resultou numa tragédia. Fomos com um contratado através da empresa Jalapao Ecotour e ele simplesmente nos deixou na fervedouro, e saiu com o encarregado do fervedouro para conversarem na recepção do fervedouro. Ficamos durante muito tempo a sós e nesse ínterim levado pela agua para o centro do fervedouro e tive uma caibra que me impediu de vir a margem. Fiquei desesperado e as minhas filhas idem pois vi-me quase afogando e sem alguém para me socorrer. Por sorte as minhas filhas vieram em meu socorro e saímos dali imediatamente ao encontro dos dois que estavam deitados numa rede conversando e aguardando o tempo de nossa saída. Fiz-lhes severas criticas e ate fiquei preocupado de continuar a viagem. Não entrem e nem fiquem no fervedouro sem companhia pois inclusive ouvi relatos de outros turistas que quase se afogaram mas eles felizmente foram salvos pelos guias, o que não aconteceria comigo pois o guia da Jalapao Ecotur nem o encarregado do Fervedouro do Ceic,a (Seissa)  Portanto cuidadoMais
1040;Fenomenal, muito impressionante, um daqueles lugares únicos na terra.Para quem gosta de ecoturismo não pode deixar de conhecer.
1041;Qualquer explicação seria insuficiente, é necessário vivenciar essa sensação! É como se fosse uma areia movediça ao contrário, uma nascente que brota com força em um poção, te empurrando pra cima e não permitindo que qualquer um consiga afundar.
1042;São vários os fervedouros na região do Jalapão. O mais conhecido é o do Ceiça e em feriados fica bem cheio, tendo 20 minutos de limite de permanência no fervedouro para que outro grupo possa entrar. Eu achei o fervedouro dos Buritis mais bonito e com água mais transparente que o do Ceiça, mas a saída de água da nascente do Ceiça é mais forte que a dos Buritis.É incrível a experiência de não conseguirmos afundar perto da saída de água! Imperdível conhecer os fervedouros. Cobraram R$10,00 em ambos os fervedouros.
1043;Você estar com areia até o joelho mas ao mesmo tempo estar nadando é uma coisa que nunca pensei que iria sentir!é muito legal!!!!
1044;Existem vários fervedouros, cada um com uma beleza e particularidade, o jalapão é cercado de nascentes de água em meio a rochas de arenito onde a água brota com força e é extremamente limpa, o fervedouro dos buritis a areia tão fina parece creme de pera, o Fervedouro Rio Sono águas azuis e jardim ao redor, Fervedouro do Arnor o mais Azul de todos e o mais famoso e antigo indo para mateiros todo cercado de bananeiras.
1045;Um lugar muito louco!! Por mais que você tente, você não afunda. Trata-se de um afloramento de um Rio subterrâneo que não te deixa afundar. Muito interessante.
1046;Água que parece ferver mesmo,e o legal não afunda!Você sai revigorado pois massageia todo o corpo,detalhe água é morna podendo ir de manhã antes do sol esquentar pra valer!Mas tem um inconveniente,sai de lá cheio de areia na sunga,rsrsrs.
1047;Visitamos dois fervedouros no Jalapão. O primeiro era de um balneário, muito pequeno, apenas seis pessoas por vez. Mas a sensação de estar ali foi excelente.O segundo, na fazenda da Korubo era maior, mas não deu a mesma sensação, aé porque já não era surpresa. Mas foi muito bacana poder brincar com todos ao mesmo tempo.
1048;Conheçam apenas um para entender o que é.acho que não vale a pena pagar para nadar em mais de um fervedouro.A piscina da pousada estava muito melhor
1049;Fomos ao fervedouro e é uma experiência única, mas não foi tudo aquilo que imaginávamos. Há uma areia esquisita no fundo, mas vale a experiênca. Todos são cobrados, em média 10 reais, por isso levem dinheiro vivo. 
1050;Paga-se uma pequena taxa para visitar as nascentes, que são chamadas de Fervedouro. Há controle do número de visitantes e tempo para visitar, mas como só tinha nosso grupo no horário em que chegamos, não tivemos problemas com esta parte. Pode-se mergulhar no fervedouro e observar as nascentes por dentro da água. A água é quente e transparente. 
1051;São vários fervedouros na região do Jalapão e todos são maravilhosos. Vale muito ficar uns 03 dias em Mateiros e conhecer os vários fervedouros 
1052;O Jalapão conta com dezenas de fervedouros, cada um com sua cor de água, que varia do verde esmeralda ao azul celeste tudo cristalino. O fervedouro é um olho d'água, ou seja uma nascente e a força da água é tanta que você não afunda nem toca o chão. Uma experiência única num lugar paradisíaco
1053;lugares pequenos, onde tem nacedourro de água...água límpida...piscinas pequenas. vale a pena, mas pelo que me disseram, todas iguais, muito parecidas, viu uma, viu todas...
1054;Você não consegue afundar... A areia é super fininha. A água cristalina. Demais! Em alguns pontos, você vai afundando na areia, é muito legal! A trilha para chegar é super tranquila, sem dificuldades.
1055;Quando me disseram que ninguém consegue ficar parado no fundo deste lago eu duvidei e ainda fiz uma aposta. Mas quando se confere as características da lago é divinamente inesperado que realmente não se consegue afundar. Não deixe de viver esta experiencia.
1056;A experiência de entrar no fervedouro e não afundar é indescritível, só experimentando mesmo. Há mais de um ferevefouro. Um mais bonito que o outro.
1057;É incrível a experiência vivida nos fervedouros. Entrar na água e não afundar é algo inusitado. Vale a pena conferir.
1058;Além de lindo é muito legal.Interessante a ideia de ficar na água e não afundar de jeito nenhum.O visual é maravilhoso, pois quando não tem ninguém na água o fervedouro fica parecendo um espelho. 
1059;Experiência única e inesquecível, tendo em vista o seu ineditismo,Para preservar o local, somente é permitida a entrada de no máximo seis pessoas, a cada vinte minutos
1060;A alegria de voltar a ser criança. Brincar, rir, pular dentro d'água sem conseguir afundar é maravilhoso!
1061;Incrível não afundar!!! é impressionante... Lá no fervedouro você tenta e não consegue. Não precisa saber nadar... você snão afunda. água limpa e deliciosa no Tocantins emoldurada por verde. 
1062;Uma experiência incrível e inédita. Imagine um poço de água transparente onde você simplesmente não afunda. Uma sensação maravilhosa para banho e brincadeiras. As crianças adoraram.
1063;Só sentindo a experiência de flutuar em pé pra saber o que é.Tem um ecossistema bem bonito pra ser visto em baixo d'água. Vale levar óculos de natação e câmera pra tirar fotos lá em baixo.
1064;Amei o Fervedouro do Alecrim! A cor da água, os peixes e todo o entorno. Esse fervedouro fica próximo ao cenário do filme Xingu.
1065;Fui em 3 fervedouros, em somente um era possivel afundar porém é o mais belo, água super cristalinas.
1066;O fervedouro é um poção muito doido. Água muito clara e transparente e temperatura muito boa. Mas o que é mais louco e legal é que a nascente vem em forma de um chafariz subaquático, fazendo uma nuvem de areia (que é bem fininha) e com uma pressão que fica impossível de afundar. É bem difícil de explicar o que é aquilo ali! E não tentem ficar mergulhando pra achar o fundo, além de não conseguirem e serem rapidamente jogados para cima, vão ficar com os ouvidos com muita areia!
1067;"É uma sensação muito diferente, só estando lá mesmo para sentir e entender...É uma nascente de Rio, ou seja, a água brota do chão e fica borbulhando, impedindo que afundemos. Muito divertido e com muita natureza em volta. Só se preparem para sair cheios de areia no biquini, bermuda...Mas ali mesmo tem um rio que podemos nos lavar para tirar a areia...Paga-se 10 reais para entrar e só é permitido 6 pessoas por vez dentro da \piscina\"", revezando a cada 20 minutos...quando fomos não tinha ninguém...aí deixaram ficar quase 1 hora..."""
1068;Aguás cristalinas misturada com areia, ótimo para quem não sabe nadar, não afunda mesmo, as crianças adoram é bom para todas as idades.
1069;"Chegar lá, como em qualquer lugar do Deserto do Jalapão, não é fácil.Não é fácil mas é inesquecível. É turismo de aventura MESMO!Pronto, chegou!Aí o que se vê é fascinante (e o que se sente é ainda mais).O lugar é lindo e surpreendente.Não precisa saber nadar, a força da água não te deixa afundar nem que você queira. Ela te joga prá cima, praticamente \te cospe\"".Mas não vou negar que é agonizante aquela sensação da força da água te empurrando prá cima.Um belíssimo espetáculo, talvez a maior atração do Jalapão.mAS FIQUE DE OLHO... por ser cercado de Buritizais, a chance de ver uma cobra por lá é grande.IMPERDÍVEL!"""
1070;Maravilhoso fenômeno da natureza!! Com água cristalina, proporciona uma surpresa ao entrar naquele que parece um mini lago de águas rasas... A nascente do rio, borbulhando, não permite que se afunde e você fica boiando neste paraíso rodeado de bananeiras.
1071;gostei de tudo, o contato com a natureza e suas peculariedades nos renovam.Nao temos nada a reclamar, foi tudo perfeito
1072;O fervedouro é de fácil acesso, fica a aproximadamente 20km de Mateiros na estrada que liga esta cidade à São Félix. É um grande poço de água cristalina, onde a água brota da areia, e com sua força, é impossível que o banhista afunde! Vale a pena fica um bom tempo relaxando nestas águas..Fui pela primeira vez em 2007 e praticamente nada foi feito para melhorar a infraestrutura e proporcionar qualidade ao turista. Falta banheiro e também poderia ser vendido bebida ou comida típica neste local. Seria bom para o turista e pro proprietário que explora este ponto turístico..
1073;Ao visitar a região do jalapão, não deixe de passar por aqui, o lugar é lindo e seu caminho reserva bos aventuras! Nesse atrativo que é apenas um olho de água grande, vc não consegue afundar e não há como saber a profundidade, uma adorável sensação de levitação em água! Vale muito a pena! Visite!
1074;É o lugar que não se deve deixar de visitar. Na verdade há diversos fervedouros na região, mas há um principal, que sai nas fotos do Jalapão cercado de bananeiras. Mergulhei e de fato verifiquei que há pequenos mananciais subterrâneos, que não nos deixam submergir. Vale muito a pena!
1075;É daquelas experiências em que é preciso sentir - só ver os outros não afundarem não é suficiente. Vc vai andando dentro da água, em direção ao fervedouro. De repente não dá mais pé e vc simplesmente não afunda! Saímos de lá cheios de areia dentro das roupas de banho e muito satisfeitos. :)
1076;Leve roupa de banho para trocar...vocec vai carregar na pele , na roupa, a fina e branca areia do fervedouro do Jalapão...em literalmente tudo...todos os cantinhos do teu corpo.
1077;Os melhores fervedouros são o da Formiga,Mumbuca, Rio Novo, Alecrim e Ceiça. Cada um com uma particularidade e beleza inigualável! Vale a pena conferir cada um tirar suas próprias conclusões. Dica leve camera sub-aquática!
1078;Muito engraçado flutuar nas areias do fervedouro. Não tem como não gostar e também como não sair cheio de areia. Mas é muito legal a experiência.
1079;Mágico!!! Parece que vc está pisando em areia movediça, só que vc não afunda. Tem um número mínimo de pessoas pra ficar dentro (6) mas quando a gente entra, não quer mais sair.
1080;Por mais que tente você não vai conseguir afundar nos fervedouros. É uma sensação única, indescritível.  
1081;A sensação é de que estamos caminhando nas nuvens. Demais!!!! Caso o atrativo esteja cheio o numero de pessoas é restrito para se banhar, então pode ser que demore um pouquinho até você experimentar esta sensação...
1082;A experiência de mergulhar nessas nascentes de águas límpidas e mornas eh indescritível! A areia eh tão fina que tem uma textura diferente de tudo o que já havia experimentado!
1083;Não tem como não elogiar este local e fantastico, magico agua cristalina, fundo de areia branca, peixinhos rodeando e não tem um so fui em dois
1084;Lugar de sensações diferentes quando você entra correndo de preferencia afunda no meio num buraco parecendo areia movediça ,mas logo em seguida o fervedouro te joga para cima e não deixando você afundar.
1085;Um local incomum, um pequeno lago, rodeado de bananeiras onde as pessoas, no máximo 4 de cada vez, boiam na água límpida. Por mais que se queira afundar, uma força o impulsiona para cima. É incrível!
1086;Há dezenas de fervedouros pelo Jalapão e são todos nascentes impressionantes. Encantam adultos e crianças. Recomendação importante: depois de sair do fervedouro todo mundo precisa tomar um super banho de rio porque a areia é muito fina e precisa ser retirada para se evitar desconfortos maiores!
1087;Uma experiência incrível ir aos Fervedouros do Jalapão. Conheci o da Ceiça e do Alecrim! Tivemos a sorte de poder ficar mais de uma hora pois no momento não tinham outros turistas...
1088;Se você vai atrás de um fervedouro no Jalapão, que na verdade são muitos, opte pelo Fervedouro dos Buritis. É o mai bonito de todos e você pode ficar lá por um bom tempo, sem esperar na fila e sem limite de tempo para desfrutar...
1089;Conhecemos dois. O da Glorinha e do Soninho. Incríveis ressurgências de rios subterrâneos. Mantém as pessoas flutuando num misto de água e areia muito fina. Só conhecendo de perto
1090;Esse é um lugar obrigatório de se conhecer no Jalapão. Um bom horário é o meio da tarde, com bastante calor.
1091;muito gostoso ficar boiando nestas águas, ainda mais que você não afunda, falta banheiro e lugar para comprar comido
1092;Uma delícia poder ficar ali, sem esforço, sem apoio e sem afundar... Entrar correndo é muito legal. O lugar tem controle de acesso, não permitindo muitos turistas ao mesmo tempo o que é ótimo. Adorei!
1093;Banho em uma nascente de água quentinha e incrivelmente transparente na qual você não consegue afundar e cercado de vegetação. Parece o cenário de um filme :)
1094;Não tem como ir até o Jalapão sem conhecer vários fervedouros. O mais frequentado é o Mumbuca.Prefira horários menos frequentados.
1095;Apreciei pelas características dos fervedouros que visitamos, cada um com suas peculiaridades A limpeza da água, água cristalina, a temperatura da água, a localização, a rusticidade do ambiente que esconde dentro de si, essa  jóia rara, que é o fervedouro.
1096;o Atrativo é impressionante, agua transparente, areia brilhante e a incrivel sensação de estar flutuando.Apesar não ter estrutura de recepção adequada ao turista, tudo muito rústico, o local é muito bonito.
1097;O fervedouro existe porque o lençol freático, neste local, está bem à superfície, fazendo com que a água jorre para o exterior com grande força e fluxo.. Então neste local é impossível que você afunde!! Muito interessante e agradável pois não tem que se preocupar em nadar, basta estar neste poço para que flutue.. O banho é muito relaxante, reserve bastante tempo para desfrutar desta beleza natural, pois às vezes fica lotado e tem que esperar para chegar sua vez de entrar no fervedouro.. Já visitei 3 vezes e espero retornar!
1098;Nunca tinha entrado em um fervedouro antes e achei fantástico... a água muito clara e morninha que não deixa a gente afundar, a vegetação dos arredores... que lindeza!
1099;O que é isso??? Os fervedouros do Jalapão são incrivelmente mágicos. As crianças foram as primeiras a entrar e não queriam sair, logo depois, nós adultos entramos e quase não saímos mesmo, kkkkkkkk
1100;"Por mais que você já tenha lido e ouvido falar sobre os fervedouros , quando você se depara com aquele \poço\"" de águas transparentes e uma areia branca super fina sendo possível inclusive ver a sombra dos peixes no fundo da água , vão lhe faltar palavras. A beleza é impressionante, os fervedouros são rodeados de bananeiras deixando um toque mais especial ainda a sua beleza , como pode haver um oásis no meio de uma vegetação tão seca e deserta.Ao entrar outra surpresa , a água é quente pois sai direto do subterrâneo  e a areia parece um pó bem fino e é impossível afundar também devido a pressão da água que sai do fundo do poço e é lançada com pressão pra cima , demora um pouco para pegar o equilíbrio mas depois que pega você fica horas ali brincando na água igual criança. A um limite de turistas que podem entrar de uma vez  e também um limite de tempo mas como fui em uma época que não tinha ninguém na atração , fiquei com o fervedouro só para meu grupo de 4 pessoas. Ao todo na região  são 13 fervedouros já descobertos(informação que um nativo nos passou) porem os mais conhecidos e que são visitados pelos turistas são somente 4 ou 5 deles, não sei se os outros não são divulgados pelo motivo de localização ou de preservação porem os de fácil acesso são magníficos. Geralmente é cobrado 10 reais por pessoa como taxa de manutenção."""
1101;local onde nascente da aguas na região, onde podemos nadar, relaxar..... sem preocupar com nada, para freqüentar temos q pagar 5 reais, com limite de pessoas por vez
1102;Eu fui até lá porque não acreditava.Mas a gente flutua até em pé! E não tem fundo! Faz cosquinha o movimento da areia na água, e dá um friozinho na barriga...
1103;Sensação única, muito bom. Pena que faltam informações sobre acesso, infra estrutura e pessoas para cuidar e dar informações.
1104;"Só indo e experimentando para entender o significado da \água elástica\"". Únicos, os fervedouros são incríveis. O do Seisa é mesmo um dos mais impressionantes e fortes, mas não deixe de conhecer os demais fervedouros da região de Mateiros. São mesmo muitas opões!"""
1105;Não tem como descrever...só indo lá para passar por uma das experiências mais loucas da sua vida! Muito muito bom!
1106;O fervedouro com certeza não vai te decepcionar. Apesar de pequeno e comportar apenas 6 pessoas por 20 minutos ainda sim é o ponto alto da viagem. A água não te deixa afundar, você rica com areia ate as pernas. Tem que caminhar um pouco até chegar ao local e lá não tem nada mesmo, só uns bancos de madeira, mas vale ir.
1107;Os fervedouros são pequenos lagos de areia branca e finíssima , onde em seu centro,geralmente, há uma sucção e ao mesmo tempo um impulso que não te deixa afundar. É bom levar toalha, roupa de baixo para se trocar. Há em geral local precário, mas que dá para tirar a roupa molhada. Ao sair do fervedouro coloque repelente.
1108;Lugar único e sensacional.A sensação de estar em um dos fervedouros é completamente diferente de tudo o que já vi.
1109;Ao visitar o Jalapão, o Fervedouro é uma atração indispensável. Sensação muito agradável, nos faz voltar a ser criança. Muito legal.
1110;Sensação fantástica e inigualável. O local é lindo e bem preservado. Paga-se uma taxa pequena para entrar, sendo o tempo limitado, visto que não cabem muitas pessoas ao mesmo tempo.
1111;"eu nunca tinha entrado em um, achei muito estranho e muito legal! só estando em um pra entender como que \funciona\"""""
1112;Uma ressurgência de água no meio da terra e que forma uma piscina natural que te impede de afundar, te mantendo boiando, mesmo que você queira ir para baixo.Essa é a descrição do que é um fervedouro, mas só entrando num você vai saber o quão diferente é estar ali.
1113;Os fervedouros da região são uma atração maravilhosa! É uma experiência incrível entrar em um fervedouro! Muito top!
1114;Eu achei o Jalapao um lugar lindo, mas não sei se o tempo de trajeto até lá, de carro, vale para quem dispõe de poucos dias. Mesmo tendo sido uma viagem corrida, acho que o que mais vale a pena é o fervedouro.  É muito legal. Da vontade de ficar muito tempo dentro da água! Nos que fomos, só se pode entrar de cinco em cinco pessoas. Se há outro grupo aguardando, cada grupo só pode ficar cinco minutos. São lugares pequenos, com água relativamente parada, por isso eles limites. Também não sei pode entrar com protetor solar, para manter a água limpa.É muito legal! Ao entrar todos ficam como crianças, tentando afundar um ao outro, mergulhar, pular etc. Da vontade de ficar lá por horas, porque é muito agradável.Aliás, o nome dos fervedouros remete a água fervendo, mas lembre-se que este é o aspecto visual de algumas bolhas que saem da água e da pressão da água que sobe e não te deixa afundar. Entretanto, a água não é quente nem morna. Não é gelada como a de uma cachoeira, mas tb não é quentinha. É uma temperatura bem boa :)
1115;"Local incrível, onde você experimenta a sensação de flutuar dentro d'água, pois não conseguimos tocar no fundo do poço em razão da força da nascente elevando você para cima.;   "
1116;Uma das atrações mais peculiares da região do Jalapão. São diversos espalhados por uma pequena região. Um dos mais interessantes é o Fervedouro da Glorinha.Os fervedouros são poços criados pela ressurgência (na superfície) de rios subterrâneos. Como o terreno da região é quase estritamente arenoso, com areia muito fina, o fluxo ascendente de água faz com que muita areia fique em suspensão na água.Esta mistura, de alta densidade, impede que o banhista afunde, mesmo que tente!!!
1117;agua perfeita e paisagem deslumbrante, nascentes de agua limpida e pura. Veja as fotos e não perca !
1118;Uau, muito bom. Parece que você está pisando em areia movediça.Agua morna e muita beleza ao redor.Fui com a agência Rota da Iguana.
1119;um poço que não se vê o fundo e nele não se afunda. Fica no meio de um local inabitado, com acesso apenas a veículo traçado
1120;Só entrando lá pra saber o quão divertido é.... muito legal, além disso a água é azulzinha e linda, é um atrativo muito diferente, obrigatório pra quem vai conhecer o Jalapão.
1121;A ressurgência da água é um fenômeno interessante que impede que as pessoas afundem. A sensação de ficar flutuando em cima do ponto onde a água surge é maravilhoso.Local de água límpida e areia clara. Parada obrigatória para qualquer visitante.O número de visitantes que podem entrar ao mesmo tempo nos fervedouros é limitado, entre 6 e 7 pessoas.Fervedouros: do Nilo, do Ceiça, de São Félix.
1122;O fervedouro é uma atração turística muito bonita e diferente, vale a pena conhecer. A visita é paga, mas muito boa!
1123;Sem palavras. Um lugar mágico, surreal, incrível, com uma energia sem igual. Um dos lugares mais bonitos, singulares e cênicos que já estive em minha vida. Água de cor azul piscina, areia branquinha (formada por cristais bem fininhos), paisagem de palmeiras ao redor ... só indo para conferir, vale muito a pena, não deixe de visitar em hipótese alguma. Só preste atenção na estrada, pois para chegar lá é necessário um bom 4x4, se não for o caso ou se tiver pena do seu carro, prefira contratar o traslado. Eu mesmo tive prejuízo com a manutenção do meu veículo, que é um SUV traçado, mas não é tão off-road quanto a estrada exige. Guias são necessários e, se não me engano, são obrigatórios por lá.
1124;Adorei o lugar, nunca tinha ido num lugar tão interessante, a agua vinda de baixo e entrando numa piscina natural é muito interessante e bonito, o legal que você fica sobre a nascente da agua boiando e não afunda.
1125;É um lago pequeno de areia branca cuja água brota do fundo e você não consegue afundar de jeito nenhum. E do lado tem um riacho legal (também com correnteza forte) pra tirar a areia do fervedouro. Só podem entrar 6 pessoas por vez. Tem que conhecer!
1126;"É impossível descrever a sensação de estar no fervedouro. Um tipo de areia movediça, água morna, e a sensação de não afundar... A areia em suspensão até seus joelhos, e a água transparente.  Pena que quando estive no fervedouro Firmeza estava chovendo e comprometeu a cor da água. Já no Buriti ela estava bem transparente e era possível ver a areia em movimento, \fervendo\"". Experiência única."""
